Strains,Type,Genes
342,core,1594
342,core,1597
342,core,1598
342,core,1597
342,core,1596
342,core,1594
342,core,1596
342,core,1595
342,core,1594
342,core,1597
342,core,1597
342,core,1595
342,core,1598
342,core,1592
342,core,1595
342,core,1596
342,core,1593
342,core,1598
410,core,1595
410,core,1595
410,core,1595
410,core,1596
410,core,1595
410,core,1594
410,core,1595
410,core,1594
410,core,1595
410,core,1593
410,core,1596
410,core,1595
410,core,1597
410,core,1596
410,core,1598
410,core,1596
410,core,1594
410,core,1595
410,core,1595
410,core,1596
410,core,1595
410,core,1598
410,core,1595
410,core,1595
410,core,1593
410,core,1596
410,core,1596
410,core,1594
410,core,1595
410,core,1596
478,core,1596
478,core,1594
478,core,1595
478,core,1596
478,core,1594
478,core,1596
478,core,1596
478,core,1595
478,core,1596
478,core,1594
478,core,1596
478,core,1594
478,core,1593
478,core,1596
478,core,1595
478,core,1593
478,core,1595
478,core,1595
478,core,1594
478,core,1596
478,core,1596
478,core,1595
478,core,1595
478,core,1595
478,core,1597
478,core,1595
478,core,1596
478,core,1594
478,core,1594
478,core,1594
546,core,1594
546,core,1595
546,core,1594
546,core,1594
546,core,1596
546,core,1596
546,core,1596
546,core,1594
546,core,1596
546,core,1596
546,core,1594
546,core,1595
546,core,1596
546,core,1595
546,core,1595
546,core,1597
546,core,1594
546,core,1594
546,core,1596
546,core,1594
546,core,1595
546,core,1595
546,core,1594
546,core,1596
546,core,1595
546,core,1594
546,core,1597
546,core,1595
546,core,1597
546,core,1595
615,core,1594
615,core,1594
615,core,1594
615,core,1594
615,core,1594
615,core,1594
615,core,1594
615,core,1594
615,core,1594
615,core,1594
615,core,1594
615,core,1594
615,core,1594
615,core,1594
615,core,1594
615,core,1594
615,core,1594
615,core,1594
615,core,1594
615,core,1594
615,core,1594
615,core,1594
615,core,1594
615,core,1594
615,core,1594
615,core,1594
615,core,1594
615,core,1594
615,core,1594
615,core,1594
1,pan,1886
1,pan,1891
1,pan,1937
1,pan,1919
1,pan,1888
1,pan,1917
1,pan,1991
1,pan,1927
1,pan,2000
1,pan,1949
1,pan,1878
1,pan,2007
1,pan,1964
1,pan,1899
1,pan,1930
1,pan,1928
1,pan,1953
1,pan,1919
1,pan,1830
1,pan,1928
1,pan,1870
1,pan,1827
1,pan,1904
1,pan,1873
1,pan,1909
1,pan,1924
1,pan,1972
1,pan,1898
1,pan,1962
1,pan,1918
69,pan,3242
69,pan,3110
69,pan,3261
69,pan,3250
69,pan,3177
69,pan,3117
69,pan,3307
69,pan,3176
69,pan,3236
69,pan,3179
69,pan,3124
69,pan,3141
69,pan,3259
69,pan,3275
69,pan,3284
69,pan,3275
69,pan,3207
69,pan,3179
69,pan,3270
69,pan,3138
69,pan,3107
69,pan,3243
69,pan,3256
69,pan,3280
69,pan,3087
69,pan,3210
69,pan,3174
69,pan,3208
69,pan,3226
69,pan,3285
137,pan,3363
137,pan,3302
137,pan,3487
137,pan,3394
137,pan,3392
137,pan,3383
137,pan,3417
137,pan,3380
137,pan,3395
137,pan,3400
137,pan,3433
137,pan,3357
137,pan,3324
137,pan,3357
137,pan,3385
137,pan,3398
137,pan,3378
137,pan,3408
137,pan,3393
137,pan,3470
137,pan,3414
137,pan,3376
137,pan,3393
137,pan,3373
137,pan,3437
137,pan,3488
137,pan,3430
137,pan,3451
137,pan,3338
137,pan,3413
205,pan,3479
205,pan,3485
205,pan,3525
205,pan,3501
205,pan,3454
205,pan,3519
205,pan,3402
205,pan,3468
205,pan,3553
205,pan,3497
205,pan,3454
205,pan,3485
205,pan,3478
205,pan,3460
205,pan,3553
205,pan,3467
205,pan,3505
205,pan,3472
205,pan,3482
205,pan,3530
205,pan,3509
205,pan,3437
205,pan,3411
205,pan,3490
205,pan,3459
205,pan,3473
205,pan,3473
205,pan,3474
205,pan,3424
205,pan,3465
273,pan,3569
273,pan,3549
273,pan,3520
273,pan,3582
273,pan,3573
273,pan,3483
273,pan,3479
273,pan,3558
273,pan,3556
273,pan,3562
273,pan,3546
273,pan,3501
273,pan,3558
273,pan,3517
273,pan,3528
273,pan,3583
273,pan,3558
273,pan,3538
273,pan,3521
273,pan,3561
273,pan,3525
273,pan,3559
273,pan,3526
273,pan,3562
273,pan,3552
273,pan,3569
273,pan,3519
273,pan,3553
273,pan,3510
273,pan,3554
342,pan,3534
342,pan,3591
342,pan,3533
342,pan,3617
342,pan,3564
342,pan,3595
342,pan,3597
342,pan,3605
342,pan,3576
342,pan,3589
342,pan,3569
342,pan,3570
342,pan,3600
342,pan,3589
342,pan,3598
342,pan,3580
342,pan,3591
342,pan,3587
342,pan,3585
342,pan,3592
342,pan,3588
342,pan,3612
342,pan,3569
342,pan,3617
342,pan,3554
342,pan,3598
342,pan,3563
342,pan,3574
342,pan,3586
342,pan,3578
410,pan,3599
410,pan,3601
410,pan,3597
410,pan,3590
410,pan,3605
410,pan,3619
410,pan,3623
410,pan,3607
410,pan,3635
410,pan,3582
410,pan,3568
410,pan,3600
410,pan,3616
410,pan,3560
410,pan,3611
410,pan,3628
410,pan,3630
410,pan,3604
410,pan,3614
410,pan,3617
410,pan,3586
410,pan,3620
410,pan,3606
410,pan,3628
410,pan,3613
410,pan,3595
410,pan,3627
410,pan,3599
410,pan,3613
410,pan,3619
478,pan,3617
478,pan,3625
478,pan,3620
478,pan,3647
478,pan,3630
478,pan,3639
478,pan,3632
478,pan,3616
478,pan,3598
478,pan,3646
478,pan,3641
478,pan,3632
478,pan,3636
478,pan,3635
478,pan,3636
478,pan,3629
478,pan,3632
478,pan,3641
478,pan,3618
478,pan,3624
478,pan,3604
478,pan,3614
478,pan,3621
478,pan,3597
478,pan,3632
478,pan,3610
478,pan,3633
478,pan,3628
478,pan,3598
478,pan,3622
546,pan,3650
546,pan,3649
546,pan,3643
546,pan,3642
546,pan,3649
546,pan,3655
546,pan,3654
546,pan,3646
546,pan,3660
546,pan,3659
546,pan,3657
546,pan,3642
546,pan,3645
546,pan,3656
546,pan,3650
546,pan,3650
546,pan,3650
546,pan,3631
546,pan,3644
546,pan,3655
546,pan,3636
546,pan,3649
546,pan,3656
546,pan,3650
546,pan,3635
546,pan,3649
546,pan,3647
546,pan,3649
546,pan,3644
546,pan,3657
615,pan,3665
615,pan,3665
615,pan,3665
615,pan,3665
615,pan,3665
615,pan,3665
615,pan,3665
615,pan,3665
615,pan,3665
615,pan,3665
615,pan,3665
615,pan,3665
615,pan,3665
615,pan,3665
615,pan,3665
615,pan,3665
615,pan,3665
615,pan,3665
615,pan,3665
615,pan,3665
615,pan,3665
615,pan,3665
615,pan,3665
615,pan,3665
615,pan,3665
615,pan,3665
615,pan,3665
615,pan,3665
615,pan,3665
615,pan,3665
