Strains,Type,Genes
270,core,1588
270,core,1583
270,core,1586
270,core,1591
270,core,1577
270,core,1588
270,core,1590
270,core,1589
270,core,1585
270,core,1591
270,core,1581
270,core,1589
270,core,1587
270,core,1588
270,core,1585
270,core,1584
270,core,1586
270,core,1581
270,core,1588
270,core,1590
270,core,1588
270,core,1585
270,core,1589
270,core,1584
270,core,1586
270,core,1583
270,core,1588
308,core,1588
308,core,1583
308,core,1587
308,core,1585
308,core,1583
308,core,1587
308,core,1586
308,core,1585
308,core,1588
308,core,1582
308,core,1580
308,core,1588
308,core,1581
308,core,1585
308,core,1589
308,core,1588
308,core,1584
308,core,1587
308,core,1583
308,core,1584
308,core,1589
308,core,1585
308,core,1590
308,core,1585
308,core,1587
308,core,1591
308,core,1583
308,core,1585
308,core,1586
308,core,1580
347,core,1588
347,core,1588
347,core,1588
347,core,1588
347,core,1588
347,core,1588
347,core,1588
347,core,1588
347,core,1588
347,core,1588
347,core,1588
347,core,1588
347,core,1588
347,core,1588
347,core,1588
347,core,1588
347,core,1588
347,core,1588
347,core,1588
347,core,1588
347,core,1588
347,core,1588
347,core,1588
347,core,1588
347,core,1588
347,core,1588
347,core,1588
347,core,1588
347,core,1588
347,core,1588
1,pan,2051
1,pan,2005
1,pan,1979
1,pan,2111
1,pan,1997
1,pan,1943
1,pan,1924
1,pan,1903
1,pan,1893
1,pan,2005
1,pan,2005
1,pan,1941
1,pan,1923
1,pan,2068
1,pan,2031
1,pan,2124
1,pan,2059
1,pan,1951
1,pan,1969
1,pan,1945
1,pan,1892
1,pan,1919
1,pan,2073
1,pan,2072
1,pan,1956
1,pan,1967
1,pan,2084
1,pan,2039
1,pan,2191
1,pan,2021
39,pan,3478
39,pan,3667
39,pan,3304
39,pan,3566
39,pan,3443
39,pan,3353
39,pan,3570
39,pan,3588
39,pan,3395
39,pan,3585
39,pan,3605
39,pan,3691
39,pan,3472
39,pan,3539
39,pan,3924
39,pan,3617
39,pan,3610
39,pan,3685
39,pan,3557
39,pan,3578
39,pan,3573
39,pan,3423
39,pan,3678
39,pan,3640
39,pan,3730
39,pan,3557
39,pan,3655
39,pan,3434
39,pan,3707
39,pan,3548
77,pan,3899
77,pan,4034
77,pan,3969
77,pan,3968
77,pan,3987
77,pan,3826
77,pan,3951
77,pan,3756
77,pan,3888
77,pan,4189
77,pan,3923
77,pan,4010
77,pan,3984
77,pan,4018
77,pan,3958
77,pan,4032
77,pan,3811
77,pan,3924
77,pan,4234
77,pan,4058
77,pan,3925
77,pan,3893
77,pan,4111
77,pan,3981
77,pan,3854
77,pan,4055
77,pan,3892
77,pan,3735
77,pan,3897
77,pan,4020
116,pan,4094
116,pan,4130
116,pan,4140
116,pan,4311
116,pan,4108
116,pan,4079
116,pan,4194
116,pan,4339
116,pan,4094
116,pan,4336
116,pan,4259
116,pan,4098
116,pan,4286
116,pan,4175
116,pan,4245
116,pan,4081
116,pan,4367
116,pan,4185
116,pan,4342
116,pan,4093
116,pan,4121
116,pan,4321
116,pan,4051
116,pan,4133
116,pan,4108
116,pan,4285
116,pan,4136
116,pan,4208
116,pan,4223
116,pan,4027
154,pan,4438
154,pan,4335
154,pan,4402
154,pan,4487
154,pan,4536
154,pan,4268
154,pan,4478
154,pan,4522
154,pan,4448
154,pan,4305
154,pan,4305
154,pan,4423
154,pan,4232
154,pan,4515
154,pan,4368
154,pan,4558
154,pan,4201
154,pan,4315
154,pan,4677
154,pan,4333
154,pan,4294
154,pan,4221
154,pan,4374
154,pan,4539
154,pan,4537
154,pan,4180
154,pan,4173
154,pan,4375
154,pan,4333
154,pan,4247
193,pan,4394
193,pan,4409
193,pan,4474
193,pan,4479
193,pan,4400
193,pan,4653
193,pan,4569
193,pan,4484
193,pan,4598
193,pan,4341
193,pan,4443
193,pan,4667
193,pan,4467
193,pan,4569
193,pan,4593
193,pan,4391
193,pan,4529
193,pan,4385
193,pan,4648
193,pan,4698
193,pan,4451
193,pan,4403
193,pan,4543
193,pan,4515
193,pan,4502
193,pan,4491
193,pan,4613
193,pan,4451
193,pan,4269
193,pan,4553
231,pan,4558
231,pan,4547
231,pan,4500
231,pan,4744
231,pan,4564
231,pan,4757
231,pan,4658
231,pan,4541
231,pan,4619
231,pan,4647
231,pan,4771
231,pan,4685
231,pan,4632
231,pan,4564
231,pan,4657
231,pan,4732
231,pan,4686
231,pan,4733
231,pan,4374
231,pan,4678
231,pan,4342
231,pan,4575
231,pan,4551
231,pan,4709
231,pan,4674
231,pan,4695
231,pan,4623
231,pan,4570
231,pan,4697
231,pan,4527
270,pan,4682
270,pan,4726
270,pan,4798
270,pan,4752
270,pan,4805
270,pan,4723
270,pan,4596
270,pan,4776
270,pan,4796
270,pan,4828
270,pan,4803
270,pan,4729
270,pan,4608
270,pan,4782
270,pan,4538
270,pan,4780
270,pan,4674
270,pan,4620
270,pan,4606
270,pan,4683
270,pan,4518
270,pan,4621
270,pan,4429
270,pan,4791
270,pan,4814
270,pan,4699
270,pan,4647
270,pan,4781
270,pan,4624
270,pan,4767
308,pan,4675
308,pan,4757
308,pan,4674
308,pan,4836
308,pan,4840
308,pan,4725
308,pan,4839
308,pan,4780
308,pan,4860
308,pan,4808
308,pan,4788
308,pan,4810
308,pan,4833
308,pan,4833
308,pan,4843
308,pan,4677
308,pan,4825
308,pan,4842
308,pan,4796
308,pan,4640
308,pan,4667
308,pan,4762
308,pan,4859
308,pan,4841
308,pan,4815
308,pan,4818
308,pan,4831
308,pan,4803
308,pan,4839
308,pan,4859
347,pan,4878
347,pan,4878
347,pan,4878
347,pan,4878
347,pan,4878
347,pan,4878
347,pan,4878
347,pan,4878
347,pan,4878
347,pan,4878
347,pan,4878
347,pan,4878
347,pan,4878
347,pan,4878
347,pan,4878
347,pan,4878
347,pan,4878
347,pan,4878
347,pan,4878
347,pan,4878
347,pan,4878
347,pan,4878
347,pan,4878
347,pan,4878
347,pan,4878
347,pan,4878
347,pan,4878
347,pan,4878
347,pan,4878
347,pan,4878
